strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
010400020101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020605,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020606,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020903,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020904,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020905,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020906,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020907,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020908,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020909,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020910,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021001,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021002,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021003,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021004,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021005,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021006,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400021007,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021209,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021308,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021412,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021508,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021509,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021510,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021511,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021512,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021513,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021514,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021515,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021705,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021706,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021707,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021708,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021709,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021711,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021712,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021715,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021716,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021804,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021805,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021806,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021808,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021809,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021810,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021811,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021814,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021818,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021819,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500021902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022001,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022002,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022003,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022207,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022208,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022209,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022214,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022215,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022216,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022218,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022219,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022221,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022222,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500022224,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030311,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030406,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030606,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010109,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010110,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010206,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010306,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010606,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010607,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010608,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010609,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010610,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
