strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
010200020102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030109,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030110,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030111,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030112,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030113,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030508,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030509,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030510,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030511,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030606,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030607,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200030704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040109,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040110,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040111,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040308,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040309,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040310,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040311,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040312,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040409,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040410,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200040604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050308,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050309,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050310,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050311,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050508,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050509,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050510,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050706,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050707,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050905,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200050906,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051007,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051008,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200051009,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300010304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
