"Response","Predictor","effect_type","boot.eff","boot.eff.mean","boot.bias","boot.SE","boot.ci.low","boot.ci.up","boot.z","boot.p","psem.sig","ci.sig","joint_sig"
"expr_PC2","ticks_attached","total",0.0629571906010428,0.0610915588085992,-0.0019787174472399,0.0617496432586076,-0.0378852812775801,0.160068398894778,1.01955553552557,0.3079393019846,NA,FALSE,FALSE
"expr_PC2","weight","total",0.018001960003341,0.0232241290945967,0.000714255864497439,0.0159343740844644,-0.00257697015600494,0.0490252283451983,1.12975633105617,0.258578913667638,NA,FALSE,FALSE
"expr_PC2","wthr_PC1","total",0.0382828174344679,0.0411473658159376,0.00100878934364831,0.0203316656709163,0.00807194914417844,0.0742227824876969,1.8829159427518,0.0597117603031213,NA,TRUE,TRUE
"ticks_attached","cap_prop_night","total",-0.0238620022412588,-0.0244525993692041,-0.000158185883751785,0.0136744480997051,-0.046830306015815,-0.00207489272259314,-1.74500660408908,0.0809837194033595,NA,TRUE,TRUE
"ticks_attached","capprop_shift","total",-0.0457632482751929,-0.047002786196883,-0.000363984847561553,0.0261953570417672,-0.0901342321055421,-0.00387134028822396,-1.74699845481112,0.0806376061420977,NA,TRUE,TRUE
"ticks_attached","clim_PC1","total",0.195764659553099,0.197077410079358,0.000297873495875817,0.10809245966124,0.021758887358679,0.372395932800037,-1.81108525207607,0.0701276560691312,NA,TRUE,TRUE
"ticks_attached","sex_male","total",0.11232149397405,0.113615981096035,0.000406602590873231,0.0256531822141117,0.0711165883952995,0.156115373796771,4.37846240815544,1.19519551441177e-05,NA,TRUE,TRUE
"ticks_attached","sex_mature","total",0.0135775192374026,0.0137493044562669,0.000736827433115697,0.0234073273118089,-0.0244866331740806,0.0519852420866143,0.580054230734524,0.561878047340249,NA,FALSE,FALSE
"ticks_attached","weight","total",-0.0269602791121211,-0.0275638707252703,-0.000553658671791045,0.0261931349842216,-0.070684955733565,0.0155572142830245,-1.02928798436543,0.303344367879202,NA,FALSE,FALSE
"ticks_attached","wthr_PC1","total",0.210959044771007,0.215199821306075,0.00209712203625703,0.0300838446910652,0.165488340444145,0.264911302168005,7.01236982630949,2.34314838223195e-12,NA,TRUE,TRUE
